Instance,Normal tissue expression,Num PPIs,Num elevated PPIs,Num tissue-specific PPIs,Differential PPIs,Gene eQTL,Paralogs compensation,Process activity,Development variations,Fetus development,Childhood development,Young development,TCGA expression,CRISPR essentiality score,RNAI essentiality score,Tumor suppressor gene density,Oncogene density,Tissue-specific gene density,Essential gene density (CRISPR),Essential gene density (Nichols)
GBM-18.0,0.6516117,0.14885531,0.0560851,0.32172522,0.09260644,0.2661717,-0.78983235,0.2405883,0.3191349,-0.29356846,-0.04720442,-0.1472813,-0.89841205,0.076642424,-0.24134403,0.070458606,0.6852809,0.19412921,0.02483251,0.1043517
KICH-18.0,-0.21870285,0.2688779,0.07378475,-0.23733787,-0.27688417,-0.19301619,0.1687718,-0.082264215,-0.023646746,0.11305389,-0.050972994,0.19085647,-1.8123318,0.29285762,-0.18703748,0.07323407,0.68580806,0.21639624,-0.19902214,-0.109249264
KIRC-18.0,0.05074753,0.4387268,0.08912648,-0.15059783,-0.27675682,-0.15222976,0.30352324,-0.08662223,-0.03613134,0.11109746,-0.006466164,0.19197989,0.8945904,0.49321482,-0.060028143,0.017847333,0.7958764,0.3499314,-0.3817133,0.08062877
KIRP-18.0,-0.48709437,0.28446817,0.0058107846,-0.2682224,-0.365335,-0.18102723,0.07476958,-0.18559533,-0.041520722,0.03972622,-0.006466164,0.16479984,-1.651379,0.14909753,-0.18053415,-0.016412836,0.852228,0.26265448,-0.541709,0.066437796
LAML-18.0,-0.2650208,-0.28132105,-0.39522138,-0.49154052,0.33251217,0.10598494,-1.0263797,-1.4174145,-0.06858912,-0.15752307,0.059194256,-0.17079906,0.33733454,-0.39031953,0.109931186,-0.20305587,0.5606783,-0.15136552,0.3266362,0.05848007
LGG-18.0,0.6516117,0.14885531,0.0560851,0.32172522,0.09260644,0.2661717,-0.78983235,0.2405883,0.3191349,-0.29356846,-0.04720442,-0.1472813,-0.89841205,0.076642424,-0.24134403,0.070458606,0.6852809,0.19412921,0.02483251,0.1043517
LIHC-18.0,-0.35467574,-0.502957,-0.18260168,-0.4656729,0.23585173,0.17130245,-1.1306583,0.147099,-0.024986947,0.54422724,-0.099186376,-0.25773332,-1.519039,-0.3349888,0.85477567,-0.34652415,0.5283628,-0.18939382,-0.030049885,0.03533968
LUAD-18.0,0.17610957,-0.34771517,0.09990726,-0.5423316,0.1918977,-0.15087466,2.1811552,0.30628777,0.050979517,-0.10752581,0.075595975,-0.055944532,0.43168557,0.26554927,-0.17534128,0.01789493,0.8495156,0.20734315,0.35571176,0.19711538
LUSC-18.0,-0.049727082,-0.4756805,0.09998199,-0.5767056,0.13869396,-0.30078796,1.6645973,0.106887236,0.019824853,-0.13728026,0.046776988,-0.059549484,-2.8099003,0.23470053,-0.20448902,0.105463594,0.6141491,-0.09444068,0.022146767,-0.013648236
OV-18.0,-0.122699425,-0.3115209,0.25669467,0.050308473,0.080120794,0.17814998,0.1492675,0.2292765,-0.057011493,1.238996,0.05423861,0.20486695,0.48870888,0.34947455,-0.21280104,-0.05695394,0.83836615,0.085793875,0.48283377,0.047649797
PAAD-18.0,-0.12087328,0.26517993,0.14475338,0.32563904,-0.25266647,-0.008099105,-0.25732958,-0.010786863,-0.048445556,-0.22704826,0.044712782,-0.07486198,1.4397063,0.4622857,0.34656483,0.0015359372,1.459114,0.66047275,-0.45127168,-0.050471548
PRAD-18.0,0.19295247,0.013269052,0.08175894,0.17497432,0.30911273,0.38592872,2.5823755,-0.011252328,-0.027889393,-0.10992281,0.031699106,-0.07028738,0.021084327,-0.34371483,0.07842077,0.035764594,1.133842,-0.07694922,0.017649658,-0.065401495
SKCM-18.0,-0.07076774,-0.32090095,-0.20415959,-0.71990615,0.08610791,-0.03900457,-1.6850303,0.37325713,-0.15359029,-0.2235298,0.07149554,-0.07669882,-0.23492622,0.2884151,-0.099494785,-0.39700615,0.14958559,0.06835358,0.10062613,0.21066207
STAD-18.0,-0.2077943,0.0807167,0.28536648,0.51509297,0.68234265,-0.022264846,0.049907148,0.02868606,-0.023189547,-0.11933034,0.036859542,-0.04681499,0.7151236,-0.004486963,-0.1615331,0.057428204,1.6658154,-0.104683615,0.2216725,0.06326208
TGCT-18.0,0.8337193,0.9356948,-0.37111416,0.016129384,0.25164837,0.19413011,-0.3998201,0.47385302,0.33368498,0.618188,0.05281899,0.13204247,0.26280418,0.040312827,-0.22778493,-0.05501776,0.7040148,0.14594609,0.014727598,0.4574614
THYM-18.0,0.29375637,-0.40988782,-0.32342964,-0.015269132,0.14003068,-0.32974896,0.15782191,-0.3496788,0.061217792,-0.12406018,0.078650266,-0.11836162,-1.3934463,-0.31496975,-0.38894597,-0.17182909,1.2353874,0.4213845,-1.5925118,-0.09808141
UCEC-18.0,-0.56181455,-0.37287876,-0.3339826,0.005727095,-0.123041265,-0.04165386,0.26362973,-0.31947184,-0.02514487,-0.15561001,0.027654719,-0.02956234,-0.21617723,-0.08398214,-0.3474453,-0.14057037,0.5113411,-0.15724806,-0.5442222,-0.14387792
UCS-18.0,-0.67695165,-0.3767175,-0.2967368,0.039182857,-0.1555737,-0.042230215,0.26274675,-0.31947184,-0.02514487,-0.15512389,0.027654719,-0.02956234,-0.43842053,-0.08398214,-0.34602714,-0.17482051,0.44911972,-0.15724806,-0.5442222,-0.14363414
ACC-15.0,-0.0048866905,-0.6839731,-0.084726505,-1.0792456,-0.551401,-0.3210963,-0.17353162,-0.20502806,0.03525748,-0.16065207,0.05298423,-0.16411108,-0.050951917,-0.06496218,-0.43336037,0.22384277,-0.4378409,0.7620861,-0.0015647984,0.2619746
BLCA-15.0,0.13961849,0.23076159,0.5414197,0.9136671,-0.38733256,-0.22100718,0.43958583,-0.06550707,-0.00858528,-0.11753732,0.04517881,-0.055811148,0.055214573,0.3828465,1.2973142,0.30298048,-0.14943036,-0.597553,0.52879995,0.23218493
BRCA-15.0,0.12325388,-0.119740345,0.1670267,0.4559375,-0.3206902,0.4623381,2.0327325,0.50918627,-0.022599641,-0.14608139,0.028997838,-0.055242706,1.2511426,-0.29343605,0.58605915,0.29833633,-0.17840528,-0.01821526,-0.4167324,0.2866105
CESC-15.0,0.20449784,-0.5036742,-0.07332512,0.23999885,-0.48199016,-0.24329124,-0.6715296,-0.25886962,-0.14386648,-0.27759272,0.022268537,-0.06348978,-0.16109781,0.15540454,-0.40402353,0.10567347,-0.31912616,-0.93045115,-0.15939218,-0.05558832
COAD-15.0,0.5831338,-0.027597286,0.4530428,0.44316682,0.16320926,-0.16167438,0.5314445,-0.09186104,0.033737976,-0.093085475,0.08866173,-0.11469221,0.46704316,-0.3533445,0.068481185,0.30986115,-0.04799824,0.9265675,1.0119778,0.23678079
ESCA-15.0,0.018330209,-0.47849056,-0.0063533476,0.6566478,-0.4869972,-0.15525994,0.3414192,-0.47777164,-0.018460758,-0.14317867,0.03393925,-0.09864882,0.0317098,-0.20133832,-0.090899125,0.16584672,-0.6093356,-1.1159393,-0.057991546,0.22426078
GBM-15.0,0.2561868,0.038394906,-0.03654517,0.42584386,-0.1886605,0.2286154,-0.19234687,1.2170371,-0.04753372,0.4938331,0.06651205,0.43906134,0.60403,-0.0017282544,-0.34799877,0.46013227,0.03769488,0.93101966,0.12125827,0.5494713
KICH-15.0,0.3514508,-0.048994925,-0.20383069,-0.2977768,-0.49713078,-0.23075429,-0.3067431,-0.27719298,-0.016720042,0.027528768,0.0050245225,0.09190423,0.46352085,0.3912105,-0.34073478,0.07582426,-0.4144099,-0.57695496,-1.3635857,0.16476892
KIRC-15.0,-0.61759895,0.10264103,-0.23246211,-0.26985654,-0.5913612,-0.26957306,-0.45042965,-0.26689348,-0.038218345,-0.014885738,-0.029550262,0.23328131,-0.88749695,0.07388761,-0.25508595,0.058849577,-0.57446426,-0.47063032,-1.5018647,0.2662103
KIRP-15.0,-0.5027038,0.08656298,-0.19206652,-0.26052675,-0.5894785,-0.26603764,-0.49559677,-0.26300097,-0.038218345,0.0224015,-0.029550262,0.23576255,-0.15659426,0.07388761,-0.24557565,0.078052044,-0.60992414,-0.42288563,-1.4862164,0.2763532
LAML-15.0,-0.007087391,-0.3615465,-0.47519374,-0.31319696,0.102549314,-0.30419946,-0.7015227,0.56541806,-0.13414413,-0.25025067,0.03812533,-0.10342894,-0.9701354,-0.18211251,-0.43532583,0.028683484,-0.32476884,0.413194,0.092000246,0.11829282
LGG-15.0,0.11780106,0.022109209,0.017951138,0.42671794,-0.17844683,0.26945323,-0.287013,1.2621355,-0.04014849,0.4469371,0.06651205,0.43658012,-0.12508138,0.0055568763,-0.3090706,0.37580097,-0.012563889,0.89077806,0.117519334,0.54188085
LIHC-15.0,-0.22457246,-0.33169952,-0.28488058,-0.17094447,-0.017070182,0.2992675,-0.9650681,-0.19006689,0.091738366,0.41216737,-0.015059721,-0.39946207,-1.2498841,-0.44722807,0.18941475,0.056835845,-0.32280782,0.19265899,-0.5510647,0.109401055
LUAD-15.0,0.67736423,1.0552881,-0.044285662,-0.44447652,0.17098689,0.069386944,-0.10873649,0.20859286,-0.022509936,-0.16012502,0.02061573,-0.046487365,1.9099264,0.09803204,-0.4196391,0.48576874,-0.10241025,-0.5458063,0.92498696,0.40646428
LUSC-15.0,0.100503005,0.16535558,-0.14390974,-0.7016986,0.16021651,-0.118861735,-0.04727052,0.26594365,-0.01630525,-0.15125136,0.023029698,-0.044413764,-1.1098365,0.051658534,-0.43231282,0.16233853,-0.20974994,-0.7421277,0.6894279,0.21281879
OV-15.0,0.56532943,-0.21475758,-0.13481231,0.04282328,0.5183835,0.40689626,-0.094734415,-0.09604672,-0.0015688115,1.0817218,0.056285426,0.102538876,0.74287087,0.18948036,0.9249098,0.6015395,0.25374603,0.70632225,0.6857432,0.36363143
PAAD-15.0,-0.2169735,-0.39153048,-0.0021744603,-0.2170304,-0.44136932,-0.26568234,-1.3709815,-0.22251803,-0.10307457,-0.2723993,0.040769525,-0.10354998,-1.892472,0.1600704,-0.8517198,0.087958716,-0.35219,0.31167558,-0.7235908,0.15875694
PRAD-15.0,0.107983954,-0.26774335,-0.035787273,-0.01376363,0.9678383,0.2500757,0.17109168,0.40760416,-0.020545885,-0.16744554,0.04548876,-0.06587377,1.2181816,-0.06254691,1.0632104,0.48668125,0.17076665,-0.6641422,-0.35872537,0.494652
SKCM-15.0,-0.16647181,0.2839122,-0.24073264,-0.45601422,0.42624214,-0.09916258,-0.7784352,-0.5077746,-0.14841773,-0.19051921,0.025653563,-0.17428067,-2.2589161,-0.48331517,-0.055036,-0.075689994,0.1838315,0.07442653,0.1579417,0.13241705
STAD-15.0,-0.6842651,-0.6794808,-0.0846909,-0.8885564,0.66719425,-0.22549742,-0.26508942,-0.21203366,-0.031368006,-0.20430733,0.025325831,-0.0679031,0.7569776,-0.0177043,-0.3189232,0.32010207,-0.07602307,-0.7407445,-0.04605288,0.22527128
UCEC-15.0,0.6315815,-0.44425365,0.09452199,0.54568094,0.15480268,0.43317053,0.51159817,0.21452552,-0.017617326,-0.142561,0.047523007,-0.05861583,1.3375897,-0.1517879,0.09062979,0.476172,0.44623145,0.21229377,0.09762676,0.44415197
UCS-15.0,0.58163327,-0.43040657,0.11674977,0.59813315,0.2273465,0.44488144,0.4635104,0.1731813,-0.017617326,-0.13480994,0.06093571,-0.075942025,0.6888529,-0.15353669,0.033465467,0.40977028,0.45761946,0.27607056,0.09762676,0.47283623
ACC-21.0,-0.7460965,-0.3859689,-0.000933744,-0.9222795,-0.50432175,-0.1539516,0.02400629,-0.1376505,0.03569442,-0.1255265,0.04721763,-0.1437514,-0.27506888,-0.12483185,-0.3041572,-0.022856595,1.0371796,0.4192049,0.08096971,-0.42443246
BLCA-21.0,-0.14838514,-1.1132401,-0.52026147,-0.036352642,-0.47774273,-0.1549217,1.2689689,-0.16112347,-0.0141293835,-0.109755464,0.02942786,-0.07810708,-0.091195375,-0.24682988,0.4543982,0.100672156,0.6446282,-0.9435599,0.25650045,-0.47887948
BRCA-21.0,0.036267053,-0.465437,-0.059083946,0.16909376,-0.065496,0.21195485,0.1492983,-0.08105261,-0.059030075,-0.11396228,0.037020102,-0.08031516,-0.9373458,-0.21437393,-0.13442181,-0.1760276,0.33226994,-0.4064949,0.3284636,-0.6011729
CESC-21.0,-0.27391043,-0.58280665,-0.3399802,0.7168898,-0.40856874,-0.22806482,-0.47495294,-0.15793666,-0.020283515,-0.2038809,0.046397083,-0.07096859,-1.4539801,-0.001709301,-0.42505872,-0.21713762,0.6769186,-0.19523804,0.110498555,-0.48591673
COAD-21.0,-0.39369392,-0.16598159,0.1188763,0.33818993,0.5217693,-0.042345207,2.2454166,0.16972439,0.047269512,-0.094565034,0.050067108,-0.08788178,0.23071222,0.34384432,-0.1641759,0.30559507,1.5482162,0.33993825,-0.025593717,-0.25662917
ESCA-21.0,0.23656952,-0.24916671,0.02901892,0.5587781,0.45775324,-0.08410287,2.2536922,0.55828756,0.0014721821,-0.08746625,0.042963427,-0.060955044,0.2665267,-0.13151695,-0.08746396,0.3533029,1.4912581,-0.104113296,0.44236767,-0.35391575
GBM-21.0,-0.051809847,-0.36502507,-0.17254183,-0.79496986,-0.116183236,0.11961021,-0.8038414,-0.86632144,-0.15296948,0.20285958,0.015472852,0.08820598,-0.25663278,0.012630988,-0.27993026,-0.13669498,0.09816644,-0.044017024,-0.056613088,-0.27101424
KICH-21.0,0.37766838,-0.28725985,0.22371833,0.031338282,-0.34104982,-0.11585522,0.9237645,0.0068417313,-0.10167881,0.0039695725,-0.02823741,-0.2943466,1.7680136,0.12228201,0.43323663,0.19386125,0.7690141,0.025875224,-0.14115515,-0.424729
KIRC-21.0,0.35760882,-0.39508605,0.08889362,0.006840149,-0.45798695,-0.14875826,0.66400164,-0.0450242,-0.11615534,0.0039695725,-0.02823741,-0.2943466,-1.3729703,0.06843805,0.15658782,0.13484728,0.7746687,-0.010834381,-0.3319518,-0.4299429
KIRP-21.0,0.012186281,-0.41095367,0.06512007,-0.07332759,-0.49180654,-0.10071221,0.2958289,-0.07228367,-0.15722343,0.0257571,-0.018500587,-0.27836636,-0.57992995,0.05610675,-0.025218213,0.24347723,0.5472074,-0.1909707,-0.38588274,-0.48331043
LGG-21.0,-0.411028,-0.40515754,-0.09633176,-0.68738407,-0.10929489,-0.042037066,-0.5728586,-1.2637119,-0.12474005,0.26201037,0.029373407,0.1839522,0.99315405,-0.1739923,-0.31501883,0.14055808,0.18029411,-0.18821996,0.049907465,-0.34423926
LIHC-21.0,-0.3394483,-0.46574473,-0.05705574,0.110205814,0.46603304,0.08187604,-0.4185348,0.65221494,-0.02711291,1.0707121,-0.045316383,0.17379132,0.95166063,0.60584414,1.2949119,0.540745,0.7593789,0.2987235,-0.2527598,-0.19814014
LUAD-21.0,0.4404765,1.1264673,0.015427269,0.049156815,0.096904516,0.029938271,0.26128578,0.76862866,-0.013078971,-0.1057221,0.036872074,-0.060274996,0.4337168,0.33196765,-0.2723709,0.33548003,0.7798466,-0.45788568,0.5924224,-0.17114402
LUSC-21.0,0.677847,1.2003992,0.035079904,0.13244498,0.021339517,0.13129468,0.16255555,0.72732455,-0.022687385,-0.119886674,0.03508284,-0.0534378,1.4683679,0.36605942,-0.33249015,0.56359833,0.5718796,-0.3903707,0.68215495,-0.17534228
OV-21.0,-0.54396665,-0.28417492,-0.3056007,0.1971344,-0.013014194,0.19672899,-0.31218272,-0.36388707,-0.052819736,-0.23571622,0.047083396,-0.14419474,-0.9478701,-0.16729034,-0.27019045,0.055523388,0.123451985,-0.09807117,0.5097542,-0.508819
PAAD-21.0,-0.40422893,0.4533484,0.10447118,0.35566664,-0.30339077,0.014270675,0.44068688,-0.07935224,-0.015036255,-0.12015014,0.04828225,-0.06629257,1.2456831,0.5766799,0.07676606,0.34345773,0.75662243,0.26490796,-0.11482336,-0.15130864
PRAD-21.0,-0.07585963,-0.2151305,-0.13477725,0.017547807,0.027810058,0.3416776,-0.32229453,-0.24602821,-0.093376204,-0.16580908,0.02820963,-0.07066052,-1.5639988,-0.4510923,-0.04813913,0.03500795,0.7284689,-0.5727585,-0.6035862,-0.2519415
SKCM-21.0,-0.39340335,0.6153798,0.08926945,0.16809277,-0.33693242,-0.044422954,-1.3022189,-0.56666315,-0.1215606,-0.20217691,0.020111421,-0.08476982,0.1067843,0.45772862,-0.5496858,0.26578307,0.24502625,-0.16609295,-0.66449046,-0.1861446
STAD-21.0,0.29842055,0.015691757,0.2720631,0.3705948,0.3061934,0.24547273,2.1796813,0.018078838,0.05074458,-0.104437135,0.040478036,-0.070755385,-0.30039033,0.16568121,-0.10251454,0.14877385,1.0342902,0.102122515,0.1268123,-0.29364225
THYM-21.0,-0.3799999,-0.64370084,0.08403226,0.16516063,-0.28576124,-0.36117816,-0.6927227,-0.1576061,-0.07400817,-0.2713029,0.045280408,-0.100383356,1.1351722,-0.43063176,-0.45392466,0.061634786,0.3933473,0.6347721,-0.6201319,-0.36693758
UCEC-21.0,-0.16743283,-0.6136761,-0.38344166,-0.10364296,-0.014210431,0.2296146,0.06393068,-0.065253146,-0.033686806,-0.13734822,0.033292558,-0.04489262,-0.0963406,-0.26549652,-0.38693708,0.13958526,0.15479885,-0.54732025,-0.51073825,-0.60517144
UCS-21.0,-0.23707998,-0.6098373,-0.42068744,-0.14476345,-0.010109974,0.21866374,0.064647116,-0.065253146,-0.033686806,-0.13820748,0.033292558,-0.04489262,0.05522331,-0.26549652,-0.38452286,0.14391646,0.15582477,-0.54732025,-0.51073825,-0.6133388
